pseudonymous_id,as_of_date,split,label,welfare_concern_30d,risk_tier,calibrated_score,probability_score,avg_duty_hours_4wk,consecutive_night_shifts,days_since_last_leave,deployment_duration_days,transfers_last_12mo,training_load_4wk,wellness_score_trend,sleep_score_trend,sudden_wellness_drop,total_duty_hours_4wk,duty_irregularity_index,workload_trend_4wk,leave_utilization_rate,active_deployment_hardship,stress_self_rating_trend,latest_mood_score,latest_sleep_quality,latest_stress_self_rating,help_requested_recent,self_report_recency_days,service_number,rank
1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-03-10,train,1,True,high,85,0.9046,9.92,0,365.0,17,0,7.4,-0.5,-0.5,0,258.0,2.23,0.3864,0.0,4,0.5,1.0,2.0,8.0,0,3.0,SN-100015,SSgt
20d8aaf0-5b95-4804-8c75-9a93518ca3ec,2026-03-10,train,0,False,moderate,69,0.419,9.69,0,365.0,0,0,23.7,0.5,-0.5,0,242.3,2.33,0.1965,0.0,0,-0.5,3.0,2.0,5.0,1,1.0,SN-100034,Maj
2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-03-10,train,0,False,low,23,0.0376,9.22,0,0.0,0,0,14.9,0.5,-0.5,0,202.9,2.03,0.0617,0.167,0,-0.0,4.0,3.0,4.0,0,1.0,SN-100017,Pte
2d66e083-3c9f-46b2-bba4-c90b6e25ff69,2026-03-10,train,0,False,low,46,0.1561,9.6,0,35.0,38,0,22.5,0.0,-0.0,1,268.9,2.36,0.6609,0.3,3,-0.5,3.0,4.0,4.0,1,1.0,SN-100029,WO1
4494bc6e-3d0d-425e-8d18-b856f5e83356,2026-03-10,train,0,False,moderate,60,0.3017,9.43,0,365.0,0,0,22.0,0.5,-0.5,0,207.5,1.26,0.0979,0.0,0,0.0,4.0,2.0,5.0,0,0.0,SN-100005,Pte
45ad8569-ef44-4e61-939f-51d9e4a14686,2026-03-10,train,0,False,low,44,0.1435,9.44,0,365.0,50,0,30.2,-0.5,0.0,0,264.3,1.87,0.0455,0.0,1,-0.5,4.0,3.0,3.0,0,0.0,SN-100003,WO1
496c28eb-4211-4e2e-81d0-a22d9bc59ef8,2026-03-10,train,0,False,low,32,0.0699,9.93,2,365.0,0,0,24.5,-0.5,0.5,0,228.3,2.28,0.178,0.0,0,0.5,3.0,4.0,4.0,0,0.0,SN-100006,Lt
4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-03-10,train,1,True,high,79,0.7002,9.28,0,365.0,5,0,31.4,-0.5,0.0,0,232.1,2.28,-0.0009,0.0,5,1.5,3.0,3.0,6.0,0,2.0,SN-100026,Sgt
4d35925f-dc08-4701-9635-b21566f083c8,2026-03-10,train,0,False,low,44,0.1385,9.29,0,33.0,0,0,28.4,-0.5,0.5,0,204.4,1.85,0.3829,0.333,0,-1.5,3.0,4.0,3.0,0,2.0,SN-100021,WO1
4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-03-10,train,0,False,low,38,0.0974,9.74,0,31.0,0,0,17.1,0.5,-0.5,0,204.6,2.06,0.5885,0.333,0,-1.0,4.0,3.0,2.0,0,1.0,SN-100023,SSgt
5afd666b-497f-46ed-b98f-7d4ca698ae5e,2026-03-10,train,0,False,low,17,0.0253,9.82,0,0.0,0,0,12.5,1.0,0.0,0,196.4,2.23,-0.0452,0.2,0,-0.5,5.0,4.0,3.0,0,2.0,SN-100008,LCpl
5e36a977-0648-4d11-a959-05b1cf4a3414,2026-03-10,train,0,False,moderate,69,0.4307,9.36,1,365.0,0,0,13.1,0.0,-1.5,0,224.6,1.97,0.1075,0.0,0,0.5,3.0,2.0,6.0,0,0.0,SN-100019,WO1
64f05c24-9d94-4d30-b122-d3dc7b06d08c,2026-03-10,train,0,False,low,33,0.0715,9.96,2,365.0,0,0,28.8,0.0,0.5,0,229.0,2.52,0.0973,0.0,0,-0.0,3.0,5.0,4.0,0,2.0,SN-100027,Capt
6a0afa9d-a509-4d89-97d6-03729267f700,2026-03-10,train,0,False,low,31,0.062,9.26,0,365.0,0,1,26.6,0.0,-1.0,0,240.7,2.05,0.2262,0.0,0,0.5,3.0,3.0,3.0,0,1.0,SN-100016,Capt
70641daa-5086-4b41-a8cb-157cf104dd4a,2026-03-10,train,0,False,low,31,0.0636,8.64,1,365.0,0,0,22.5,0.5,0.5,1,190.0,0.93,-0.0306,0.0,0,0.0,3.0,4.0,3.0,0,3.0,SN-100038,WO2
70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-03-10,train,0,False,moderate,59,0.2847,9.84,0,365.0,0,1,14.8,0.5,1.0,0,206.7,2.4,0.1295,0.0,0,-1.5,4.0,4.0,3.0,0,2.0,SN-100014,Lt
72e0f47d-0ed0-409a-9bbb-0564203ceda6,2026-03-10,train,0,False,low,42,0.1251,9.62,0,365.0,24,0,18.8,-0.5,0.0,0,269.4,2.18,0.2426,0.0,1,0.5,3.0,3.0,5.0,0,2.0,SN-100002,Maj
738d5915-4233-4d01-a945-cbeabf75cd21,2026-03-10,train,0,False,low,48,0.1822,9.84,0,13.0,0,0,31.3,0.0,-0.5,0,137.8,2.03,-0.4754,0.3,0,-0.0,5.0,3.0,4.0,0,1.0,SN-100012,Pte
77437ffd-ca89-452c-8b2a-72e6b2edd2f8,2026-03-10,train,0,False,low,42,0.1235,9.09,0,365.0,0,0,10.6,0.5,0.5,0,199.9,1.78,-0.0206,0.0,0,-0.5,4.0,4.0,3.0,0,3.0,SN-100041,Capt
776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-03-10,train,0,False,low,2,0.0094,8.7,0,365.0,0,1,15.7,1.0,0.5,0,217.5,0.79,0.0651,0.0,0,-0.5,5.0,5.0,2.0,0,0.0,SN-100013,Maj
7add9c6d-c8f7-414b-a5f2-959e72f6c1e5,2026-03-10,train,1,True,high,77,0.614,10.22,0,21.0,0,0,33.1,0.5,0.0,0,163.5,2.47,-0.1413,0.367,0,0.0,4.0,3.0,5.0,0,1.0,SN-100043,Lt
814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-03-10,train,1,True,high,77,0.623,9.01,0,22.0,0,0,27.7,-0.0,0.0,0,171.1,1.62,0.0203,0.4,0,-1.0,4.0,3.0,4.0,0,1.0,SN-100024,Cpl
82a6e6d7-17fd-44a6-abbf-aeafb4449710,2026-03-10,train,1,True,high,82,0.8311,9.06,0,365.0,0,0,28.0,0.5,1.5,0,199.3,1.39,-0.0786,0.0,0,-0.0,4.0,4.0,4.0,1,4.0,SN-100028,Pte
86578f0d-5375-4a2a-b754-ef3fee5da4df,2026-03-10,train,0,False,low,21,0.0329,9.29,0,0.0,0,0,9.8,-0.5,-0.0,0,185.7,2.0,-0.0834,0.2,0,-0.5,3.0,4.0,2.0,0,1.0,SN-100007,WO2
8959e852-9786-4c00-888c-84ec0d572e4b,2026-03-10,train,0,False,low,39,0.1067,10.24,0,365.0,0,0,26.0,0.0,0.0,0,225.2,2.57,-0.0441,0.0,0,-1.0,3.0,3.0,3.0,1,1.0,SN-100047,Cpl
999d258f-dc9e-4e2e-be14-d6d118a5404d,2026-03-10,train,0,False,low,23,0.0383,9.81,1,365.0,0,0,36.3,0.5,-0.0,0,225.7,2.65,-0.1083,0.0,0,0.5,4.0,4.0,4.0,0,1.0,SN-100004,Maj
9f2888f9-c444-4ed7-8d3c-4f754ac00b01,2026-03-10,train,0,False,low,39,0.1074,9.35,2,365.0,0,0,28.3,0.0,-0.0,0,215.0,1.69,0.0386,0.0,0,0.5,3.0,4.0,3.0,0,3.0,SN-100036,Pte
a2a12189-ff88-4e74-b0fa-debe93d6b1be,2026-03-10,train,0,False,moderate,52,0.2078,9.23,0,365.0,0,0,19.8,-0.5,0.0,0,203.0,2.0,0.0932,0.0,0,0.5,3.0,3.0,5.0,0,1.0,SN-100011,WO2
a789808b-9d6e-4182-8b54-ba7064f7ac61,2026-03-10,train,0,False,low,24,0.0393,8.92,0,365.0,0,0,12.9,0.5,0.0,0,214.0,1.16,-0.0074,0.0,0,-0.5,4.0,3.0,2.0,0,3.0,SN-100001,WO2
b3c25dee-163d-4b92-b954-bfbe12e5e16f,2026-03-10,train,0,False,low,25,0.0425,9.29,0,365.0,0,0,36.6,0.5,0.5,0,204.4,2.18,-0.0313,0.0,0,-0.5,3.0,4.0,4.0,0,0.0,SN-100009,Capt
b760a549-d885-482f-bec0-6635165190d9,2026-03-10,train,0,False,low,44,0.1462,9.3,1,365.0,0,0,21.4,0.5,0.5,0,195.4,1.51,-0.0958,0.0,0,-1.0,4.0,4.0,2.0,0,1.0,SN-100048,Cpl
b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-03-10,train,0,False,low,39,0.1063,9.13,0,365.0,0,0,20.8,-0.0,-0.5,0,210.1,1.99,0.0977,0.0,0,0.5,4.0,4.0,5.0,0,2.0,SN-100018,SSgt
c39fb669-dddb-460e-bc62-875415402c11,2026-03-10,train,0,False,low,45,0.1513,9.06,0,365.0,0,0,21.8,0.0,0.0,1,208.4,1.76,-0.0655,0.0,0,-2.0,3.0,3.0,2.0,0,1.0,SN-100032,Lt
d2fe3180-36cd-423d-8a3b-a9008080782e,2026-03-10,train,0,False,low,38,0.0964,9.04,0,0.0,0,0,3.0,1.0,0.0,0,144.7,1.76,-0.342,0.367,0,-1.0,5.0,4.0,1.0,0,0.0,SN-100044,SSgt
d6fb430f-d101-4dc7-bd94-a22e3f26658a,2026-03-10,train,0,False,low,35,0.0832,9.36,0,0.0,0,0,29.7,1.0,1.5,0,121.7,2.12,-0.4792,0.333,0,-1.0,5.0,5.0,2.0,0,2.0,SN-100042,LCpl
dbe21ba4-04ee-4691-bc23-2819ce740b9d,2026-03-10,train,0,False,moderate,64,0.3538,9.14,0,365.0,0,0,20.1,0.0,0.5,0,182.8,1.89,-0.1148,0.0,0,0.0,2.0,3.0,6.0,0,0.0,SN-100030,Capt
dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-03-10,train,0,False,low,38,0.0988,10.12,1,365.0,0,0,20.5,-0.0,-0.5,0,242.9,2.51,0.0206,0.0,0,0.5,4.0,3.0,4.0,0,0.0,SN-100025,Pte
e3781c20-9024-4d35-93d0-ea9a3e3ea717,2026-03-10,train,0,False,low,8,0.0138,9.22,0,0.0,0,0,13.2,0.5,0.5,0,83.0,1.0,-0.5754,0.5,0,-0.5,5.0,5.0,2.0,0,1.0,SN-100010,LCpl
e8d45d93-84e1-47f1-be6e-3c5a89051023,2026-03-10,train,0,False,low,16,0.0233,9.23,1,365.0,0,1,20.5,0.0,0.0,0,221.6,2.03,-0.0428,0.0,0,0.5,4.0,5.0,3.0,0,0.0,SN-100045,LCpl
eb8f4698-d0ac-481a-9824-3996cd99e595,2026-03-10,train,0,False,low,38,0.1001,9.54,0,365.0,0,0,20.6,-0.0,0.5,0,190.9,1.98,-0.1142,0.0,0,-0.5,4.0,4.0,4.0,0,0.0,SN-100035,WO1
ee2aa31c-3546-4f76-a06c-68900beffd68,2026-03-10,train,0,False,low,42,0.1226,8.85,0,365.0,0,0,22.1,-0.0,-0.0,0,194.6,1.65,-0.0961,0.0,0,0.5,4.0,4.0,5.0,0,1.0,SN-100033,Sgt
f8e47fda-cd0f-409d-b8f7-0cccc826bee5,2026-03-10,train,0,False,low,35,0.0835,9.61,0,365.0,0,0,28.3,0.5,-0.0,0,211.4,2.01,0.0317,0.0,0,1.5,4.0,4.0,5.0,0,1.0,SN-100050,WO2
fa0fbe22-6606-4f1b-8b64-eb7c47e1f1da,2026-03-10,train,0,False,moderate,52,0.212,9.9,0,365.0,0,0,5.4,0.5,1.0,0,198.1,2.5,0.0159,0.0,0,-0.5,5.0,4.0,3.0,1,1.0,SN-100049,LCpl
fbad27f5-5c0f-4828-8e5b-d93830474787,2026-03-10,train,0,False,low,34,0.0789,9.15,0,365.0,0,0,19.5,-0.0,0.5,0,228.7,1.44,0.0603,0.0,0,0.5,4.0,4.0,3.0,0,2.0,SN-100037,Cpl
fe24136f-9985-4b90-899d-73513a5de4a9,2026-03-10,train,0,False,low,38,0.0989,9.35,0,365.0,0,0,10.8,1.0,-0.0,0,215.0,1.58,-0.0147,0.0,0,0.5,4.0,4.0,4.0,0,2.0,SN-100040,Cpl
ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-03-10,train,0,False,moderate,53,0.2205,9.94,0,365.0,0,0,16.2,-0.0,-0.0,0,238.6,2.41,0.0293,0.0,0,0.0,4.0,4.0,4.0,0,1.0,SN-100020,Capt
070ad95e-29db-45b2-979a-1b845c3baba2,2026-04-03,train,0,False,low,39,0.1075,9.66,0,365.0,22,1,11.8,-1.0,-0.5,1,260.7,2.16,0.1786,0.0,1,-0.5,2.0,2.0,4.0,1,1.0,SN-100039,Pte
1338d9f8-e125-460c-a7b7-b13d6ebe7b67,2026-04-03,train,0,False,low,42,0.1229,8.73,0,365.0,0,0,9.4,0.0,0.5,0,209.5,1.32,0.0635,0.0,0,0.0,3.0,4.0,5.0,0,4.0,SN-100046,Cpl
16feb681-c445-4288-b994-d95d814f7b25,2026-04-03,train,0,False,low,40,0.1104,10.9,2,19.0,0,0,19.3,0.5,-0.5,0,185.3,2.74,-0.0996,0.267,0,0.0,4.0,3.0,4.0,0,2.0,SN-100031,Capt
1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-03,train,0,False,low,21,0.0324,8.87,0,365.0,0,0,33.2,0.0,-0.5,0,212.9,1.45,-0.0952,0.0,0,-0.5,5.0,3.0,1.0,0,1.0,SN-100022,WO2
1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-03,train,1,True,high,85,0.8929,9.82,1,20.0,41,0,18.6,0.0,0.0,0,274.9,2.5,0.1454,0.1,4,0.0,2.0,3.0,7.0,0,2.0,SN-100015,SSgt
20d8aaf0-5b95-4804-8c75-9a93518ca3ec,2026-04-03,train,1,True,high,77,0.5907,10.2,2,365.0,0,0,24.0,-0.5,1.0,1,244.9,2.53,0.0774,0.0,0,-1.0,3.0,4.0,2.0,0,1.0,SN-100034,Maj
2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-03,train,0,False,low,42,0.129,9.75,1,20.0,0,0,14.7,0.0,0.0,0,165.7,1.96,-0.2732,0.3,0,0.5,4.0,3.0,4.0,0,2.0,SN-100017,Pte
2d66e083-3c9f-46b2-bba4-c90b6e25ff69,2026-04-03,train,0,False,low,48,0.1809,9.4,0,59.0,62,0,32.4,0.0,-1.5,1,263.3,1.74,-0.0525,0.3,3,-0.5,3.0,2.0,3.0,1,1.0,SN-100029,WO1
4494bc6e-3d0d-425e-8d18-b856f5e83356,2026-04-03,train,0,False,moderate,61,0.3078,9.59,0,365.0,16,0,30.2,-0.5,-0.0,0,230.2,2.27,0.1094,0.0,5,-1.0,2.0,4.0,5.0,0,3.0,SN-100005,Pte
45ad8569-ef44-4e61-939f-51d9e4a14686,2026-04-03,train,0,False,low,34,0.077,9.77,0,365.0,0,0,24.0,-1.0,0.0,0,253.9,2.16,-0.0484,0.0,0,0.5,2.0,3.0,4.0,0,3.0,SN-100003,WO1
496c28eb-4211-4e2e-81d0-a22d9bc59ef8,2026-04-03,train,0,False,low,28,0.0517,9.35,0,365.0,0,0,17.1,0.5,-0.0,0,205.6,1.7,-0.1318,0.0,0,-0.5,4.0,4.0,3.0,0,1.0,SN-100006,Lt
4ab96b1e-eca6-4582-a326-96eaae1536b8,2026-04-03,train,0,False,moderate,57,0.2646,10.3,0,365.0,29,0,15.4,1.0,0.5,0,288.4,2.76,0.2784,0.0,5,-0.5,3.0,3.0,5.0,1,3.0,SN-100026,Sgt
4d35925f-dc08-4701-9635-b21566f083c8,2026-04-03,train,1,True,high,78,0.674,8.75,0,57.0,0,0,23.8,-0.5,-0.5,0,192.5,1.08,-0.0442,0.333,0,0.5,2.0,2.0,5.0,0,1.0,SN-100021,WO1
4d50a6b5-8fdd-4d91-add7-70f9fca5875e,2026-04-03,train,0,False,moderate,58,0.2778,9.06,0,55.0,1,0,26.5,-0.0,-0.5,0,199.4,1.44,0.0148,0.333,2,0.5,4.0,3.0,5.0,0,1.0,SN-100023,SSgt
5afd666b-497f-46ed-b98f-7d4ca698ae5e,2026-04-03,train,0,False,low,37,0.0931,8.91,0,17.0,0,0,12.1,0.0,-0.5,0,133.6,1.39,-0.3725,0.433,0,0.0,4.0,3.0,3.0,0,0.0,SN-100008,LCpl
5e36a977-0648-4d11-a959-05b1cf4a3414,2026-04-03,train,0,False,moderate,70,0.4376,10.05,1,365.0,0,0,33.9,0.5,-0.5,0,211.1,2.61,-0.0186,0.0,0,0.5,3.0,2.0,6.0,0,2.0,SN-100019,WO1
64f05c24-9d94-4d30-b122-d3dc7b06d08c,2026-04-03,train,0,False,low,24,0.0417,9.36,0,365.0,0,0,0.0,0.5,0.5,0,224.6,1.56,0.035,0.0,0,-0.0,5.0,4.0,4.0,0,3.0,SN-100027,Capt
6a0afa9d-a509-4d89-97d6-03729267f700,2026-04-03,train,0,False,low,26,0.046,9.18,0,365.0,2,1,19.2,0.5,-0.5,0,211.2,1.86,-0.107,0.0,1,0.5,4.0,3.0,3.0,0,0.0,SN-100016,Capt
70641daa-5086-4b41-a8cb-157cf104dd4a,2026-04-03,train,0,False,low,41,0.1154,9.27,1,15.0,0,0,24.7,0.5,-0.0,0,139.0,1.68,-0.2926,0.267,0,0.5,4.0,4.0,3.0,0,4.0,SN-100038,WO2
70951eb3-027c-4216-abb2-4e4b5e030d7c,2026-04-03,train,0,False,moderate,59,0.2846,9.85,1,365.0,14,1,32.4,0.0,-0.5,0,236.4,1.82,0.1036,0.0,5,2.0,2.0,2.0,7.0,0,1.0,SN-100014,Lt
72e0f47d-0ed0-409a-9bbb-0564203ceda6,2026-04-03,train,0,False,moderate,51,0.202,9.39,0,365.0,0,0,32.3,0.5,1.0,0,263.0,2.15,0.0358,0.0,0,-0.0,3.0,5.0,4.0,0,3.0,SN-100002,Maj
738d5915-4233-4d01-a945-cbeabf75cd21,2026-04-03,train,0,False,low,38,0.0991,9.8,0,37.0,0,0,19.9,0.0,0.5,0,225.3,2.62,0.4745,0.3,0,-0.0,3.0,5.0,4.0,0,1.0,SN-100012,Pte
77437ffd-ca89-452c-8b2a-72e6b2edd2f8,2026-04-03,train,0,False,low,36,0.0874,9.85,0,365.0,0,0,14.3,0.0,0.5,0,216.6,2.14,0.1973,0.0,0,-0.5,3.0,4.0,4.0,0,1.0,SN-100041,Capt
776de020-0fd7-491a-8f35-c0dc5f24cc27,2026-04-03,train,0,False,low,13,0.019,8.69,0,365.0,0,1,31.6,0.5,-0.0,0,208.6,1.16,-0.0114,0.0,0,0.0,5.0,4.0,3.0,0,1.0,SN-100013,Maj
7add9c6d-c8f7-414b-a5f2-959e72f6c1e5,2026-04-03,train,1,True,high,89,0.9554,10.28,2,45.0,16,0,33.6,-0.0,0.0,0,267.3,2.5,1.0373,0.367,4,1.0,4.0,2.0,6.0,0,3.0,SN-100043,Lt
814bcd5d-6c43-4c9e-be13-506c8e025f59,2026-04-03,train,0,False,moderate,71,0.4607,9.7,0,46.0,0,1,31.2,0.0,-0.5,0,242.4,1.89,0.6535,0.4,0,0.0,2.0,3.0,4.0,0,1.0,SN-100024,Cpl
82a6e6d7-17fd-44a6-abbf-aeafb4449710,2026-04-03,train,1,True,high,78,0.6588,10.37,0,365.0,15,0,27.9,-0.0,0.5,0,269.6,2.31,0.3094,0.0,3,0.0,2.0,3.0,7.0,1,1.0,SN-100028,Pte
86578f0d-5375-4a2a-b754-ef3fee5da4df,2026-04-03,train,0,False,low,27,0.048,9.06,0,19.0,0,0,11.8,0.0,-0.5,0,154.0,1.26,-0.2708,0.367,0,0.5,4.0,3.0,4.0,0,4.0,SN-100007,WO2
8959e852-9786-4c00-888c-84ec0d572e4b,2026-04-03,train,1,True,high,77,0.6234,9.17,0,365.0,0,0,24.5,-0.5,0.5,0,210.9,1.48,-0.0956,0.0,0,-0.5,4.0,5.0,2.0,1,3.0,SN-100047,Cpl
999d258f-dc9e-4e2e-be14-d6d118a5404d,2026-04-03,train,0,False,low,20,0.0305,9.23,2,365.0,0,0,14.9,-0.5,-0.5,0,193.8,1.41,-0.1948,0.0,0,-1.0,3.0,3.0,2.0,0,2.0,SN-100004,Maj
9f2888f9-c444-4ed7-8d3c-4f754ac00b01,2026-04-03,train,0,False,low,31,0.0644,9.07,0,365.0,0,0,20.3,1.0,-0.5,0,190.4,1.69,-0.078,0.0,0,-0.5,5.0,3.0,3.0,0,0.0,SN-100036,Pte
a2a12189-ff88-4e74-b0fa-debe93d6b1be,2026-04-03,train,0,False,moderate,55,0.2384,8.8,0,365.0,0,0,22.4,0.5,-1.0,0,193.5,1.18,-0.0838,0.0,0,-1.0,3.0,2.0,4.0,0,3.0,SN-100011,WO2
a789808b-9d6e-4182-8b54-ba7064f7ac61,2026-04-03,train,0,False,low,28,0.052,8.97,0,365.0,0,0,11.9,-0.0,0.5,0,215.2,1.57,0.0814,0.0,0,-0.5,4.0,5.0,3.0,0,0.0,SN-100001,WO2
b3c25dee-163d-4b92-b954-bfbe12e5e16f,2026-04-03,train,0,False,low,26,0.0451,9.68,1,365.0,0,0,21.9,-0.5,-0.0,0,222.7,1.96,0.031,0.0,0,0.5,4.0,4.0,4.0,0,1.0,SN-100009,Capt
b760a549-d885-482f-bec0-6635165190d9,2026-04-03,train,0,False,low,31,0.0647,9.29,0,365.0,0,0,19.3,0.5,-0.5,0,195.0,2.08,-0.0389,0.0,0,0.5,4.0,3.0,2.0,0,3.0,SN-100048,Cpl
b77fed40-a71b-4bd4-a0e8-a1e0a9fb64f8,2026-04-03,train,1,True,high,80,0.7424,9.57,0,365.0,0,0,20.9,-0.5,-0.0,1,229.6,2.29,0.1884,0.0,0,-1.5,3.0,4.0,3.0,0,0.0,SN-100018,SSgt
c39fb669-dddb-460e-bc62-875415402c11,2026-04-03,train,0,False,low,47,0.1721,9.47,0,365.0,0,0,25.4,0.0,0.0,0,227.4,2.25,0.0276,0.0,0,1.0,3.0,3.0,6.0,0,0.0,SN-100032,Lt
d2fe3180-36cd-423d-8a3b-a9008080782e,2026-04-03,train,0,False,moderate,53,0.2221,9.25,1,20.0,0,0,26.6,-0.5,0.5,0,148.0,1.68,-0.1596,0.5,0,1.0,3.0,4.0,5.0,0,3.0,SN-100044,SSgt
d6fb430f-d101-4dc7-bd94-a22e3f26658a,2026-04-03,train,0,False,low,42,0.1264,9.1,0,23.0,0,0,20.6,0.0,1.5,0,172.9,1.88,0.0752,0.367,0,0.5,3.0,5.0,5.0,0,1.0,SN-100042,LCpl
dbe21ba4-04ee-4691-bc23-2819ce740b9d,2026-04-03,train,0,False,moderate,58,0.2707,9.75,0,365.0,0,0,30.9,-0.5,-0.5,0,204.7,2.22,0.1083,0.0,0,0.5,3.0,2.0,6.0,1,2.0,SN-100030,Capt
dd50c927-6b25-4050-8d45-09d30fe5e2f2,2026-04-03,train,0,False,low,41,0.1204,9.32,0,365.0,0,0,17.1,-0.5,-0.0,0,223.6,2.08,-0.0991,0.0,0,-1.0,4.0,4.0,2.0,0,3.0,SN-100025,Pte
e3781c20-9024-4d35-93d0-ea9a3e3ea717,2026-04-03,train,0,False,low,12,0.0181,9.31,0,24.0,0,0,19.8,0.0,-0.5,0,176.8,2.08,0.5786,0.5,0,-1.5,4.0,4.0,1.0,0,3.0,SN-100010,LCpl
e8d45d93-84e1-47f1-be6e-3c5a89051023,2026-04-03,train,0,False,low,18,0.0273,9.2,0,365.0,0,1,29.5,-0.5,0.5,1,230.1,1.76,-0.0065,0.0,0,-0.5,3.0,5.0,3.0,0,1.0,SN-100045,LCpl
eb8f4698-d0ac-481a-9824-3996cd99e595,2026-04-03,train,0,False,low,43,0.1366,8.64,0,365.0,0,0,15.2,0.0,0.0,0,198.8,1.55,0.036,0.0,0,0.5,3.0,3.0,6.0,0,0.0,SN-100035,WO1
ee2aa31c-3546-4f76-a06c-68900beffd68,2026-04-03,train,0,False,low,35,0.0823,9.4,1,365.0,0,0,15.1,0.0,-0.0,0,216.1,1.69,0.0746,0.0,0,-1.0,3.0,4.0,3.0,1,1.0,SN-100033,Sgt
f8e47fda-cd0f-409d-b8f7-0cccc826bee5,2026-04-03,train,0,False,low,40,0.1102,9.39,1,365.0,0,0,36.8,-0.5,-0.5,0,206.5,1.5,-0.0373,0.0,0,-0.5,3.0,3.0,2.0,0,1.0,SN-100050,WO2
fa0fbe22-6606-4f1b-8b64-eb7c47e1f1da,2026-04-03,train,0,False,low,46,0.1585,9.8,0,365.0,0,0,32.4,0.0,0.5,0,215.7,2.58,0.1211,0.0,0,0.5,3.0,4.0,4.0,0,0.0,SN-100049,LCpl
fbad27f5-5c0f-4828-8e5b-d93830474787,2026-04-03,train,0,False,low,23,0.0367,9.77,0,365.0,0,0,17.5,-0.5,0.5,0,244.3,2.04,0.0659,0.0,0,-1.0,3.0,4.0,3.0,0,0.0,SN-100037,Cpl
fe24136f-9985-4b90-899d-73513a5de4a9,2026-04-03,train,0,False,low,29,0.0562,9.0,1,365.0,0,0,20.3,-0.5,1.0,0,189.0,1.18,-0.0892,0.0,0,0.0,4.0,5.0,3.0,0,1.0,SN-100040,Cpl
ffdd5e3c-2213-45d8-92a2-b1ab959c2633,2026-04-03,train,0,False,moderate,65,0.3609,10.35,0,8.0,0,1,19.5,-0.5,-1.0,0,134.5,2.45,-0.3941,0.4,0,0.5,4.0,2.0,4.0,1,1.0,SN-100020,Capt
070ad95e-29db-45b2-979a-1b845c3baba2,2026-04-27,val,0,False,low,18,0.0272,9.42,0,365.0,46,1,14.4,0.0,-0.5,0,263.7,2.04,0.0345,0.0,1,1.0,4.0,4.0,5.0,0,1.0,SN-100039,Pte
1338d9f8-e125-460c-a7b7-b13d6ebe7b67,2026-04-27,val,0,False,low,32,0.0688,8.91,0,365.0,0,0,9.8,1.0,1.5,0,205.0,1.21,-0.0284,0.0,0,0.5,5.0,5.0,3.0,0,1.0,SN-100046,Cpl
16feb681-c445-4288-b994-d95d814f7b25,2026-04-27,val,0,False,low,48,0.1831,9.71,0,43.0,0,0,20.8,-0.0,0.5,0,223.4,1.62,0.2384,0.267,0,0.0,4.0,4.0,2.0,0,0.0,SN-100031,Capt
1ccca2ef-bafe-4608-8c90-ca915483641f,2026-04-27,val,0,False,low,33,0.071,9.29,0,365.0,0,0,22.4,0.0,0.0,0,195.0,2.1,-0.1088,0.0,0,-0.5,5.0,5.0,2.0,0,1.0,SN-100022,WO2
1fcad298-5dca-4a2a-844e-5ef6a36cd8eb,2026-04-27,val,1,True,high,81,0.7935,10.36,1,0.0,65,0,22.3,-0.5,0.0,0,290.1,2.75,0.0638,0.267,4,-1.5,2.0,3.0,5.0,1,4.0,SN-100015,SSgt
20d8aaf0-5b95-4804-8c75-9a93518ca3ec,2026-04-27,val,0,False,moderate,67,0.3926,10.22,1,365.0,0,0,47.0,-1.0,0.0,0,224.9,2.45,-0.0979,0.0,0,1.0,2.0,3.0,6.0,0,1.0,SN-100034,Maj
2a3662bb-3e9c-4059-96ed-a6fc60917de7,2026-04-27,val,0,False,low,49,0.184,9.61,0,44.0,3,0,21.4,-0.5,0.5,0,221.0,2.09,0.4304,0.3,1,1.0,3.0,4.0,5.0,0,0.0,SN-100017,Pte
2d66e083-3c9f-46b2-bba4-c90b6e25ff69,2026-04-27,val,0,False,low,47,0.1687,9.29,0,83.0,0,0,15.8,-0.5,-0.0,0,250.8,1.85,-0.0511,0.3,0,0.0,2.0,4.0,4.0,0,1.0,SN-100029,WO1
4494bc6e-3d0d-425e-8d18-b856f5e83356,2026-04-27,val,0,False,moderate,66,0.3815,9.77,1,365.0,40,0,34.9,-0.5,-1.0,0,273.6,2.35,0.1969,0.0,5,1.0,3.0,2.0,7.0,1,1.0,SN-100005,Pte
